name,label,settlement_id,ward_code,lga_code,children_under5_last_round,consent_to_follow_up
BAN-002135,"BAN-002135  (B. Umar, structure 63)",S01762,W027,LGA03,2,yes
BAN-002136,"BAN-002136  (I. Gani, structure 213)",S01762,W027,LGA03,3,yes
BAN-002137,"BAN-002137  (R. Bala, structure 14)",S01893,W029,LGA04,4,yes
BAN-002138,"BAN-002138  (I. Ede, structure 27)",S02235,W035,LGA04,3,yes
BAN-002139,"BAN-002139  (M. Funo, structure 205)",S01326,W018,LGA02,0,yes
BAN-002140,"BAN-002140  (H. Isa, structure 208)",S01326,W018,LGA02,0,yes
BAN-002141,"BAN-002141  (U. Tanko, structure 82)",S01326,W018,LGA02,4,yes
BAN-002142,"BAN-002142  (H. Haru, structure 239)",S01701,W025,LGA04,1,yes
BAN-002143,"BAN-002143  (M. Musa, structure 234)",S01759,W027,LGA03,0,yes
BAN-002144,"BAN-002144  (Z. Bala, structure 198)",S01759,W027,LGA03,0,yes
BAN-002145,"BAN-002145  (H. Yaro, structure 90)",S01759,W027,LGA03,1,yes
BAN-002146,"BAN-002146  (I. Haru, structure 21)",S00300,W003,LGA01,1,yes
BAN-002147,"BAN-002147  (K. Umar, structure 227)",S00300,W003,LGA01,1,yes
BAN-002148,"BAN-002148  (Y. Bala, structure 247)",S00300,W003,LGA01,2,yes
BAN-002149,"BAN-002149  (A. Nura, structure 154)",S00300,W003,LGA01,1,yes
BAN-002150,"BAN-002150  (F. Ede, structure 68)",S00300,W003,LGA01,3,yes
BAN-002151,"BAN-002151  (R. Oje, structure 156)",S00300,W003,LGA01,2,yes
BAN-002152,"BAN-002152  (Y. Zubi, structure 31)",S00300,W003,LGA01,1,yes
BAN-002153,"BAN-002153  (M. Gani, structure 20)",S00742,W008,LGA01,3,yes
BAN-002154,"BAN-002154  (A. Gani, structure 4)",S01290,W017,LGA03,1,yes
BAN-002155,"BAN-002155  (U. Nura, structure 207)",S01290,W017,LGA03,2,no
BAN-002156,"BAN-002156  (I. Oje, structure 101)",S01290,W017,LGA03,2,yes
BAN-002157,"BAN-002157  (M. Kabo, structure 217)",S01228,W015,LGA01,4,yes
BAN-002158,"BAN-002158  (B. Lami, structure 220)",S01228,W015,LGA01,2,yes
BAN-002159,"BAN-002159  (R. Bala, structure 26)",S01228,W015,LGA01,4,yes
BAN-002160,"BAN-002160  (U. Cham, structure 139)",S00873,W011,LGA02,2,yes
BAN-002161,"BAN-002161  (A. Pama, structure 195)",S00873,W011,LGA02,2,yes
BAN-002162,"BAN-002162  (K. Gani, structure 164)",S00873,W011,LGA02,1,yes
BAN-002163,"BAN-002163  (B. Bala, structure 215)",S00873,W011,LGA02,3,yes
BAN-002164,"BAN-002164  (R. Jibo, structure 142)",S00873,W011,LGA02,3,yes
BAN-002165,"BAN-002165  (Z. Pama, structure 63)",S00873,W011,LGA02,0,yes
BAN-002166,"BAN-002166  (A. Wada, structure 114)",S00873,W011,LGA02,0,no
BAN-002167,"BAN-002167  (R. Oje, structure 136)",S02049,W032,LGA04,4,no
BAN-002168,"BAN-002168  (F. Bala, structure 177)",S02049,W032,LGA04,0,yes
BAN-002169,"BAN-002169  (Z. Isa, structure 229)",S02049,W032,LGA04,3,yes
BAN-002170,"BAN-002170  (U. Gani, structure 127)",S01981,W030,LGA04,2,no
BAN-002171,"BAN-002171  (R. Kabo, structure 255)",S01981,W030,LGA04,2,yes
BAN-002172,"BAN-002172  (Z. Funo, structure 218)",S01981,W030,LGA04,1,no
BAN-002173,"BAN-002173  (M. Ede, structure 250)",S00618,W007,LGA01,0,yes
BAN-002174,"BAN-002174  (U. Funo, structure 45)",S00618,W007,LGA01,0,yes
BAN-002175,"BAN-002175  (Z. Sule, structure 3)",S00618,W007,LGA01,4,yes
BAN-002176,"BAN-002176  (B. Dogo, structure 201)",S01436,W020,LGA01,2,yes
BAN-002177,"BAN-002177  (I. Wada, structure 146)",S01436,W020,LGA01,3,yes
BAN-002178,"BAN-002178  (S. Bala, structure 218)",S01276,W016,LGA02,1,yes
BAN-002179,"BAN-002179  (Y. Isa, structure 132)",S01276,W016,LGA02,4,yes
BAN-002180,"BAN-002180  (K. Nura, structure 124)",S01276,W016,LGA02,4,yes
BAN-002181,"BAN-002181  (A. Isa, structure 40)",S00783,W008,LGA01,4,yes
BAN-002182,"BAN-002182  (U. Bala, structure 231)",S00783,W008,LGA01,3,yes
BAN-002183,"BAN-002183  (Z. Haru, structure 15)",S01787,W027,LGA03,2,yes
BAN-002184,"BAN-002184  (U. Oje, structure 35)",S01787,W027,LGA03,0,yes
BAN-002185,"BAN-002185  (U. Abu, structure 214)",S01787,W027,LGA03,3,yes
BAN-002186,"BAN-002186  (S. Lami, structure 80)",S01787,W027,LGA03,2,yes
BAN-002187,"BAN-002187  (F. Funo, structure 154)",S01172,W015,LGA01,4,yes
BAN-002188,"BAN-002188  (Z. Oje, structure 38)",S01172,W015,LGA01,1,yes
BAN-002189,"BAN-002189  (S. Zubi, structure 231)",S00119,W001,LGA01,1,yes
BAN-002190,"BAN-002190  (M. Nura, structure 215)",S00119,W001,LGA01,1,yes
BAN-002191,"BAN-002191  (B. Pama, structure 170)",S00119,W001,LGA01,4,no
BAN-002192,"BAN-002192  (R. Kabo, structure 227)",S00119,W001,LGA01,2,yes
BAN-002193,"BAN-002193  (R. Dogo, structure 166)",S01028,W014,LGA01,1,yes
BAN-002194,"BAN-002194  (B. Abu, structure 188)",S01028,W014,LGA01,4,yes
BAN-002195,"BAN-002195  (U. Bala, structure 186)",S01028,W014,LGA01,3,yes
BAN-002196,"BAN-002196  (A. Nura, structure 202)",S02008,W031,LGA03,3,yes
BAN-002197,"BAN-002197  (M. Jibo, structure 245)",S01627,W023,LGA03,2,yes
BAN-002198,"BAN-002198  (F. Tanko, structure 1)",S01627,W023,LGA03,3,no
BAN-002199,"BAN-002199  (K. Nura, structure 206)",S01627,W023,LGA03,0,yes
BAN-002200,"BAN-002200  (B. Cham, structure 210)",S01583,W022,LGA03,4,yes
BAN-002201,"BAN-002201  (Z. Ede, structure 65)",S01583,W022,LGA03,0,yes
BAN-002202,"BAN-002202  (S. Cham, structure 135)",S01583,W022,LGA03,4,yes
BAN-002203,"BAN-002203  (U. Zubi, structure 61)",S01583,W022,LGA03,4,yes
BAN-002204,"BAN-002204  (K. Oje, structure 58)",S00006,W001,LGA01,4,yes
BAN-002205,"BAN-002205  (H. Wada, structure 179)",S00006,W001,LGA01,2,yes
BAN-002206,"BAN-002206  (U. Musa, structure 12)",S00006,W001,LGA01,1,yes
BAN-002207,"BAN-002207  (I. Dogo, structure 69)",S00241,W003,LGA01,0,yes
BAN-002208,"BAN-002208  (S. Cham, structure 216)",S00241,W003,LGA01,3,yes
BAN-002209,"BAN-002209  (H. Pama, structure 46)",S00241,W003,LGA01,1,yes
BAN-002210,"BAN-002210  (U. Isa, structure 231)",S00241,W003,LGA01,4,yes
BAN-002211,"BAN-002211  (F. Musa, structure 208)",S00241,W003,LGA01,2,yes
BAN-002212,"BAN-002212  (K. Nura, structure 226)",S00241,W003,LGA01,3,yes
BAN-002213,"BAN-002213  (U. Bala, structure 185)",S00019,W001,LGA01,2,yes
BAN-002214,"BAN-002214  (Z. Lami, structure 214)",S00019,W001,LGA01,1,yes
BAN-002215,"BAN-002215  (K. Haru, structure 179)",S00019,W001,LGA01,1,yes
BAN-002216,"BAN-002216  (U. Zubi, structure 241)",S02204,W034,LGA03,0,yes
BAN-002217,"BAN-002217  (R. Oje, structure 47)",S02204,W034,LGA03,2,no
BAN-002218,"BAN-002218  (I. Cham, structure 28)",S01990,W031,LGA03,4,yes
BAN-002219,"BAN-002219  (F. Musa, structure 166)",S01990,W031,LGA03,2,yes
BAN-002220,"BAN-002220  (K. Gani, structure 96)",S01990,W031,LGA03,3,no
BAN-002221,"BAN-002221  (K. Kabo, structure 152)",S02435,W039,LGA04,1,yes
BAN-002222,"BAN-002222  (A. Funo, structure 116)",S02435,W039,LGA04,2,yes
BAN-002223,"BAN-002223  (M. Kabo, structure 20)",S02435,W039,LGA04,3,yes
BAN-002224,"BAN-002224  (H. Isa, structure 81)",S02435,W039,LGA04,0,yes
BAN-002225,"BAN-002225  (R. Tanko, structure 1)",S02435,W039,LGA04,0,yes
BAN-002226,"BAN-002226  (A. Rabi, structure 170)",S02435,W039,LGA04,0,yes
BAN-002227,"BAN-002227  (Z. Lami, structure 255)",S00252,W003,LGA01,2,yes
BAN-002228,"BAN-002228  (A. Musa, structure 145)",S01187,W015,LGA01,2,yes
BAN-002229,"BAN-002229  (Y. Nura, structure 194)",S00900,W011,LGA02,3,yes
BAN-002230,"BAN-002230  (B. Lami, structure 245)",S00900,W011,LGA02,2,no
BAN-002231,"BAN-002231  (S. Nura, structure 63)",S00900,W011,LGA02,3,yes
BAN-002232,"BAN-002232  (Z. Musa, structure 112)",S00900,W011,LGA02,2,yes
BAN-002233,"BAN-002233  (R. Gani, structure 102)",S02071,W032,LGA04,4,yes
BAN-002234,"BAN-002234  (U. Musa, structure 102)",S02071,W032,LGA04,3,yes
BAN-002235,"BAN-002235  (S. Cham, structure 30)",S02071,W032,LGA04,1,yes
BAN-002236,"BAN-002236  (S. Oje, structure 257)",S00018,W001,LGA01,2,yes
BAN-002237,"BAN-002237  (H. Zubi, structure 107)",S00955,W013,LGA02,4,yes
BAN-002238,"BAN-002238  (K. Zubi, structure 145)",S00551,W007,LGA01,2,yes
BAN-002239,"BAN-002239  (K. Lami, structure 124)",S00551,W007,LGA01,2,yes
BAN-002240,"BAN-002240  (B. Oje, structure 250)",S00551,W007,LGA01,2,yes
BAN-002241,"BAN-002241  (B. Funo, structure 26)",S00551,W007,LGA01,4,yes
BAN-002242,"BAN-002242  (H. Cham, structure 26)",S00551,W007,LGA01,2,yes
BAN-002243,"BAN-002243  (M. Isa, structure 166)",S01066,W014,LGA01,0,yes
BAN-002244,"BAN-002244  (S. Dogo, structure 178)",S01066,W014,LGA01,4,yes
BAN-002245,"BAN-002245  (F. Haru, structure 205)",S01066,W014,LGA01,3,yes
BAN-002246,"BAN-002246  (M. Bala, structure 186)",S01066,W014,LGA01,2,yes
BAN-002247,"BAN-002247  (F. Isa, structure 136)",S01036,W014,LGA01,3,yes
BAN-002248,"BAN-002248  (H. Zubi, structure 177)",S00381,W005,LGA02,2,yes
BAN-002249,"BAN-002249  (K. Wada, structure 220)",S00381,W005,LGA02,1,yes
BAN-002250,"BAN-002250  (S. Umar, structure 171)",S00381,W005,LGA02,4,yes
BAN-002251,"BAN-002251  (H. Funo, structure 87)",S00224,W003,LGA01,0,no
BAN-002252,"BAN-002252  (K. Sule, structure 176)",S01005,W014,LGA01,1,yes
BAN-002253,"BAN-002253  (B. Tanko, structure 6)",S01434,W020,LGA01,3,yes
BAN-002254,"BAN-002254  (K. Gani, structure 150)",S01434,W020,LGA01,1,yes
BAN-002255,"BAN-002255  (Y. Haru, structure 87)",S01434,W020,LGA01,0,yes
BAN-002256,"BAN-002256  (F. Haru, structure 105)",S01434,W020,LGA01,0,yes
BAN-002257,"BAN-002257  (M. Zubi, structure 107)",S01434,W020,LGA01,3,yes
BAN-002258,"BAN-002258  (U. Haru, structure 196)",S01091,W014,LGA01,2,yes
BAN-002259,"BAN-002259  (Y. Pama, structure 95)",S02001,W031,LGA03,2,yes
BAN-002260,"BAN-002260  (I. Wada, structure 166)",S02001,W031,LGA03,0,yes
BAN-002261,"BAN-002261  (Z. Pama, structure 179)",S02301,W036,LGA04,4,yes
BAN-002262,"BAN-002262  (M. Haru, structure 223)",S02238,W035,LGA04,3,yes
BAN-002263,"BAN-002263  (I. Yaro, structure 81)",S02238,W035,LGA04,1,yes
BAN-002264,"BAN-002264  (Z. Abu, structure 33)",S02238,W035,LGA04,0,yes
BAN-002265,"BAN-002265  (B. Jibo, structure 72)",S01251,W016,LGA02,4,yes
BAN-002266,"BAN-002266  (R. Bala, structure 12)",S00892,W011,LGA02,3,no
BAN-002267,"BAN-002267  (U. Funo, structure 88)",S00892,W011,LGA02,4,yes
BAN-002268,"BAN-002268  (Y. Cham, structure 75)",S00455,W006,LGA01,3,yes
BAN-002269,"BAN-002269  (A. Nura, structure 52)",S00275,W003,LGA01,4,yes
BAN-002270,"BAN-002270  (S. Jibo, structure 70)",S00275,W003,LGA01,4,yes
BAN-002271,"BAN-002271  (R. Jibo, structure 3)",S01954,W030,LGA04,1,yes
BAN-002272,"BAN-002272  (B. Umar, structure 163)",S01954,W030,LGA04,2,yes
BAN-002273,"BAN-002273  (R. Oje, structure 234)",S01072,W014,LGA01,2,no
BAN-002274,"BAN-002274  (S. Kabo, structure 116)",S01072,W014,LGA01,0,yes
BAN-002275,"BAN-002275  (U. Bala, structure 20)",S01072,W014,LGA01,4,yes
BAN-002276,"BAN-002276  (Z. Rabi, structure 242)",S00478,W006,LGA01,4,yes
BAN-002277,"BAN-002277  (F. Ede, structure 90)",S00478,W006,LGA01,3,yes
BAN-002278,"BAN-002278  (U. Rabi, structure 192)",S00478,W006,LGA01,2,yes
BAN-002279,"BAN-002279  (F. Zubi, structure 85)",S00304,W003,LGA01,1,yes
BAN-002280,"BAN-002280  (U. Lami, structure 183)",S01810,W028,LGA04,3,yes
BAN-002281,"BAN-002281  (Y. Sule, structure 172)",S01810,W028,LGA04,2,no
BAN-002282,"BAN-002282  (K. Lami, structure 241)",S01810,W028,LGA04,3,yes
BAN-002283,"BAN-002283  (Z. Kabo, structure 249)",S01810,W028,LGA04,0,yes
BAN-002284,"BAN-002284  (B. Funo, structure 216)",S01502,W020,LGA01,4,yes
BAN-002285,"BAN-002285  (M. Rabi, structure 87)",S01255,W016,LGA02,4,yes
BAN-002286,"BAN-002286  (A. Sule, structure 142)",S01255,W016,LGA02,1,yes
BAN-002287,"BAN-002287  (F. Wada, structure 16)",S01255,W016,LGA02,4,yes
BAN-002288,"BAN-002288  (U. Ede, structure 65)",S01255,W016,LGA02,1,yes
BAN-002289,"BAN-002289  (F. Musa, structure 73)",S01255,W016,LGA02,3,yes
BAN-002290,"BAN-002290  (F. Yaro, structure 165)",S01953,W030,LGA04,4,yes
BAN-002291,"BAN-002291  (A. Cham, structure 60)",S01953,W030,LGA04,3,no
BAN-002292,"BAN-002292  (A. Kabo, structure 61)",S01953,W030,LGA04,0,no
BAN-002293,"BAN-002293  (K. Funo, structure 19)",S02423,W038,LGA03,0,yes
BAN-002294,"BAN-002294  (M. Isa, structure 122)",S02423,W038,LGA03,3,yes
BAN-002295,"BAN-002295  (F. Ede, structure 232)",S02423,W038,LGA03,1,yes
BAN-002296,"BAN-002296  (F. Dogo, structure 245)",S00385,W005,LGA02,2,yes
BAN-002297,"BAN-002297  (Y. Funo, structure 163)",S00385,W005,LGA02,1,yes
BAN-002298,"BAN-002298  (F. Oje, structure 82)",S00385,W005,LGA02,4,yes
BAN-002299,"BAN-002299  (A. Lami, structure 9)",S02010,W031,LGA03,4,yes
BAN-002300,"BAN-002300  (Z. Abu, structure 159)",S01286,W017,LGA03,3,yes
BAN-002301,"BAN-002301  (Y. Isa, structure 10)",S01286,W017,LGA03,4,no
BAN-002302,"BAN-002302  (I. Abu, structure 164)",S01019,W014,LGA01,3,yes
BAN-002303,"BAN-002303  (K. Cham, structure 135)",S00598,W007,LGA01,3,yes
BAN-002304,"BAN-002304  (A. Kabo, structure 7)",S00598,W007,LGA01,3,no
BAN-002305,"BAN-002305  (U. Sule, structure 40)",S00598,W007,LGA01,0,yes
BAN-002306,"BAN-002306  (S. Ede, structure 218)",S00598,W007,LGA01,2,yes
BAN-002307,"BAN-002307  (A. Haru, structure 57)",S01830,W028,LGA04,3,yes
BAN-002308,"BAN-002308  (U. Rabi, structure 108)",S01830,W028,LGA04,3,no
BAN-002309,"BAN-002309  (K. Sule, structure 125)",S01830,W028,LGA04,3,yes
BAN-002310,"BAN-002310  (K. Rabi, structure 4)",S01472,W020,LGA01,3,yes
BAN-002311,"BAN-002311  (F. Abu, structure 216)",S01472,W020,LGA01,1,yes
BAN-002312,"BAN-002312  (U. Yaro, structure 189)",S01472,W020,LGA01,0,yes
BAN-002313,"BAN-002313  (H. Umar, structure 5)",S01472,W020,LGA01,2,yes
BAN-002314,"BAN-002314  (Y. Cham, structure 50)",S01182,W015,LGA01,0,yes
BAN-002315,"BAN-002315  (I. Sule, structure 2)",S01182,W015,LGA01,3,yes
BAN-002316,"BAN-002316  (M. Yaro, structure 195)",S01182,W015,LGA01,1,no
BAN-002317,"BAN-002317  (H. Jibo, structure 205)",S02513,W040,LGA04,3,yes
BAN-002318,"BAN-002318  (B. Ede, structure 30)",S00421,W006,LGA01,0,yes
BAN-002319,"BAN-002319  (F. Musa, structure 131)",S00421,W006,LGA01,0,yes
BAN-002320,"BAN-002320  (S. Abu, structure 255)",S01694,W025,LGA04,0,no
BAN-002321,"BAN-002321  (K. Isa, structure 5)",S01694,W025,LGA04,4,no
BAN-002322,"BAN-002322  (Y. Pama, structure 114)",S01694,W025,LGA04,0,yes
BAN-002323,"BAN-002323  (S. Wada, structure 170)",S01410,W019,LGA04,4,yes
BAN-002324,"BAN-002324  (A. Tanko, structure 28)",S01410,W019,LGA04,3,yes
BAN-002325,"BAN-002325  (Z. Nura, structure 256)",S01410,W019,LGA04,4,yes
BAN-002326,"BAN-002326  (M. Wada, structure 199)",S01410,W019,LGA04,2,yes
BAN-002327,"BAN-002327  (H. Wada, structure 251)",S00206,W002,LGA01,0,yes
BAN-002328,"BAN-002328  (U. Bala, structure 92)",S00206,W002,LGA01,3,yes
BAN-002329,"BAN-002329  (Y. Zubi, structure 218)",S00206,W002,LGA01,1,yes
BAN-002330,"BAN-002330  (Z. Tanko, structure 94)",S00621,W007,LGA01,3,yes
BAN-002331,"BAN-002331  (S. Ede, structure 202)",S01283,W017,LGA03,1,yes
BAN-002332,"BAN-002332  (U. Musa, structure 107)",S01283,W017,LGA03,4,yes
BAN-002333,"BAN-002333  (K. Tanko, structure 218)",S00112,W001,LGA01,1,yes
BAN-002334,"BAN-002334  (M. Kabo, structure 145)",S00112,W001,LGA01,3,yes
BAN-002335,"BAN-002335  (R. Ede, structure 187)",S00112,W001,LGA01,0,yes
BAN-002336,"BAN-002336  (S. Rabi, structure 231)",S00976,W013,LGA02,1,yes
BAN-002337,"BAN-002337  (A. Yaro, structure 213)",S00976,W013,LGA02,4,yes
BAN-002338,"BAN-002338  (U. Zubi, structure 212)",S00976,W013,LGA02,0,no
BAN-002339,"BAN-002339  (I. Musa, structure 27)",S02351,W037,LGA03,0,no
BAN-002340,"BAN-002340  (B. Rabi, structure 51)",S02351,W037,LGA03,4,yes
BAN-002341,"BAN-002341  (Y. Haru, structure 159)",S00898,W011,LGA02,4,yes
BAN-002342,"BAN-002342  (R. Funo, structure 132)",S00898,W011,LGA02,4,yes
BAN-002343,"BAN-002343  (B. Sule, structure 139)",S01497,W020,LGA01,3,yes
BAN-002344,"BAN-002344  (B. Nura, structure 150)",S00672,W008,LGA01,3,yes
BAN-002345,"BAN-002345  (B. Sule, structure 86)",S02266,W035,LGA04,2,yes
BAN-002346,"BAN-002346  (I. Haru, structure 134)",S02266,W035,LGA04,0,yes
BAN-002347,"BAN-002347  (I. Rabi, structure 106)",S02266,W035,LGA04,1,yes
BAN-002348,"BAN-002348  (K. Pama, structure 33)",S02266,W035,LGA04,1,yes
BAN-002349,"BAN-002349  (M. Ede, structure 154)",S02266,W035,LGA04,3,yes
BAN-002350,"BAN-002350  (U. Oje, structure 125)",S02266,W035,LGA04,3,yes
BAN-002351,"BAN-002351  (I. Oje, structure 209)",S02414,W038,LGA03,2,yes
BAN-002352,"BAN-002352  (F. Funo, structure 141)",S02414,W038,LGA03,4,yes
BAN-002353,"BAN-002353  (F. Oje, structure 210)",S00333,W004,LGA02,1,yes
BAN-002354,"BAN-002354  (Y. Sule, structure 133)",S00333,W004,LGA02,4,yes
BAN-002355,"BAN-002355  (K. Pama, structure 228)",S00333,W004,LGA02,2,no
BAN-002356,"BAN-002356  (K. Gani, structure 123)",S01041,W014,LGA01,0,yes
BAN-002357,"BAN-002357  (I. Pama, structure 201)",S01930,W030,LGA04,0,yes
BAN-002358,"BAN-002358  (I. Musa, structure 171)",S01930,W030,LGA04,0,yes
BAN-002359,"BAN-002359  (A. Haru, structure 216)",S00529,W006,LGA01,0,yes
BAN-002360,"BAN-002360  (Y. Kabo, structure 205)",S02502,W040,LGA04,3,yes
BAN-002361,"BAN-002361  (A. Yaro, structure 180)",S02502,W040,LGA04,2,no
BAN-002362,"BAN-002362  (R. Haru, structure 228)",S02502,W040,LGA04,0,yes
BAN-002363,"BAN-002363  (A. Abu, structure 223)",S00475,W006,LGA01,3,yes
BAN-002364,"BAN-002364  (S. Cham, structure 36)",S00475,W006,LGA01,3,yes
BAN-002365,"BAN-002365  (M. Pama, structure 219)",S01289,W017,LGA03,1,yes
BAN-002366,"BAN-002366  (Z. Rabi, structure 178)",S01289,W017,LGA03,1,yes
BAN-002367,"BAN-002367  (S. Umar, structure 25)",S00571,W007,LGA01,2,yes
BAN-002368,"BAN-002368  (M. Isa, structure 148)",S00571,W007,LGA01,2,yes
BAN-002369,"BAN-002369  (Z. Lami, structure 148)",S00571,W007,LGA01,3,yes
BAN-002370,"BAN-002370  (F. Lami, structure 80)",S01039,W014,LGA01,2,yes
BAN-002371,"BAN-002371  (Y. Jibo, structure 34)",S00744,W008,LGA01,4,yes
BAN-002372,"BAN-002372  (I. Funo, structure 220)",S00899,W011,LGA02,4,yes
BAN-002373,"BAN-002373  (R. Rabi, structure 15)",S00899,W011,LGA02,2,yes
BAN-002374,"BAN-002374  (R. Oje, structure 100)",S00899,W011,LGA02,2,yes
BAN-002375,"BAN-002375  (R. Abu, structure 17)",S01945,W030,LGA04,3,yes
BAN-002376,"BAN-002376  (U. Yaro, structure 222)",S01945,W030,LGA04,0,yes
BAN-002377,"BAN-002377  (Z. Nura, structure 8)",S00391,W005,LGA02,2,yes
BAN-002378,"BAN-002378  (U. Abu, structure 145)",S00391,W005,LGA02,1,yes
BAN-002379,"BAN-002379  (Z. Pama, structure 41)",S00391,W005,LGA02,4,yes
BAN-002380,"BAN-002380  (I. Musa, structure 238)",S00718,W008,LGA01,4,no
BAN-002381,"BAN-002381  (B. Musa, structure 67)",S00718,W008,LGA01,4,yes
BAN-002382,"BAN-002382  (K. Zubi, structure 47)",S00786,W008,LGA01,3,yes
BAN-002383,"BAN-002383  (A. Nura, structure 259)",S00786,W008,LGA01,2,yes
BAN-002384,"BAN-002384  (B. Pama, structure 4)",S00786,W008,LGA01,4,yes
BAN-002385,"BAN-002385  (K. Jibo, structure 92)",S00786,W008,LGA01,1,yes
BAN-002386,"BAN-002386  (S. Nura, structure 169)",S00226,W003,LGA01,2,yes
BAN-002387,"BAN-002387  (Y. Gani, structure 230)",S02379,W038,LGA03,4,yes
BAN-002388,"BAN-002388  (U. Rabi, structure 129)",S00997,W013,LGA02,1,yes
BAN-002389,"BAN-002389  (K. Rabi, structure 55)",S00997,W013,LGA02,4,yes
BAN-002390,"BAN-002390  (A. Ede, structure 235)",S00997,W013,LGA02,2,yes
BAN-002391,"BAN-002391  (I. Jibo, structure 30)",S00997,W013,LGA02,2,yes
BAN-002392,"BAN-002392  (H. Isa, structure 11)",S01982,W030,LGA04,2,yes
BAN-002393,"BAN-002393  (I. Musa, structure 130)",S01982,W030,LGA04,1,yes
BAN-002394,"BAN-002394  (B. Ede, structure 202)",S01982,W030,LGA04,0,yes
BAN-002395,"BAN-002395  (U. Isa, structure 48)",S01982,W030,LGA04,4,yes
BAN-002396,"BAN-002396  (I. Musa, structure 250)",S01982,W030,LGA04,0,yes
BAN-002397,"BAN-002397  (R. Tanko, structure 118)",S01982,W030,LGA04,1,yes
BAN-002398,"BAN-002398  (I. Umar, structure 122)",S00126,W002,LGA01,1,yes
BAN-002399,"BAN-002399  (S. Pama, structure 31)",S00126,W002,LGA01,1,yes
BAN-002400,"BAN-002400  (I. Rabi, structure 64)",S00126,W002,LGA01,2,yes
BAN-002401,"BAN-002401  (F. Tanko, structure 158)",S00126,W002,LGA01,1,yes
BAN-002402,"BAN-002402  (U. Tanko, structure 52)",S00142,W002,LGA01,1,yes
BAN-002403,"BAN-002403  (Y. Jibo, structure 176)",S00142,W002,LGA01,4,yes
BAN-002404,"BAN-002404  (M. Dogo, structure 218)",S01481,W020,LGA01,2,yes
BAN-002405,"BAN-002405  (M. Oje, structure 257)",S01481,W020,LGA01,2,yes
BAN-002406,"BAN-002406  (A. Funo, structure 43)",S01481,W020,LGA01,1,no
BAN-002407,"BAN-002407  (Z. Kabo, structure 183)",S01468,W020,LGA01,0,yes
BAN-002408,"BAN-002408  (K. Abu, structure 192)",S00741,W008,LGA01,0,yes
BAN-002409,"BAN-002409  (I. Umar, structure 210)",S00741,W008,LGA01,1,yes
BAN-002410,"BAN-002410  (K. Haru, structure 150)",S01825,W028,LGA04,0,yes
BAN-002411,"BAN-002411  (M. Sule, structure 70)",S01825,W028,LGA04,4,yes
BAN-002412,"BAN-002412  (U. Isa, structure 63)",S00012,W001,LGA01,1,yes
BAN-002413,"BAN-002413  (U. Funo, structure 21)",S00012,W001,LGA01,2,yes
BAN-002414,"BAN-002414  (A. Ede, structure 17)",S00012,W001,LGA01,1,yes
BAN-002415,"BAN-002415  (A. Musa, structure 114)",S00012,W001,LGA01,3,yes
BAN-002416,"BAN-002416  (I. Tanko, structure 187)",S00012,W001,LGA01,4,yes
BAN-002417,"BAN-002417  (H. Rabi, structure 211)",S00763,W008,LGA01,0,yes
BAN-002418,"BAN-002418  (B. Pama, structure 196)",S00763,W008,LGA01,3,yes
BAN-002419,"BAN-002419  (M. Bala, structure 110)",S00763,W008,LGA01,3,yes
BAN-002420,"BAN-002420  (M. Cham, structure 201)",S01438,W020,LGA01,1,yes
BAN-002421,"BAN-002421  (A. Jibo, structure 117)",S00581,W007,LGA01,3,yes
BAN-002422,"BAN-002422  (S. Umar, structure 128)",S00581,W007,LGA01,0,yes
BAN-002423,"BAN-002423  (B. Dogo, structure 112)",S00581,W007,LGA01,4,yes
BAN-002424,"BAN-002424  (Y. Funo, structure 243)",S00581,W007,LGA01,3,yes
BAN-002425,"BAN-002425  (A. Zubi, structure 122)",S01188,W015,LGA01,3,yes
BAN-002426,"BAN-002426  (A. Ede, structure 156)",S01188,W015,LGA01,0,yes
BAN-002427,"BAN-002427  (H. Pama, structure 83)",S01188,W015,LGA01,0,yes
BAN-002428,"BAN-002428  (U. Jibo, structure 139)",S01188,W015,LGA01,4,yes
BAN-002429,"BAN-002429  (A. Cham, structure 131)",S01188,W015,LGA01,3,yes
BAN-002430,"BAN-002430  (I. Rabi, structure 256)",S01188,W015,LGA01,2,yes
BAN-002431,"BAN-002431  (R. Musa, structure 135)",S01188,W015,LGA01,3,yes
BAN-002432,"BAN-002432  (K. Bala, structure 202)",S01303,W017,LGA03,4,yes
BAN-002433,"BAN-002433  (U. Cham, structure 131)",S01303,W017,LGA03,0,yes
BAN-002434,"BAN-002434  (U. Rabi, structure 71)",S01684,W025,LGA04,3,yes
BAN-002435,"BAN-002435  (Z. Lami, structure 93)",S01684,W025,LGA04,4,yes
BAN-002436,"BAN-002436  (B. Zubi, structure 127)",S00083,W001,LGA01,3,yes
BAN-002437,"BAN-002437  (I. Oje, structure 82)",S00083,W001,LGA01,2,yes
BAN-002438,"BAN-002438  (I. Gani, structure 68)",S00083,W001,LGA01,1,yes
BAN-002439,"BAN-002439  (Y. Kabo, structure 82)",S02399,W038,LGA03,3,yes
BAN-002440,"BAN-002440  (B. Haru, structure 221)",S02399,W038,LGA03,0,yes
